household_email	appliance_number	manufacturer_name	model	cooktop_heat_source	oven_type	oven_heat_sources
balbares@gogozoom.com	3	Hapvenicator Direct	Endwerpinicator	gas	conventional	electric;gas
psuffield@stanredtax.com	3	Hapvenicator Direct	Lomerplantor	radiant electric	conventional	gas;microwave
lbartolet@faxquote.com	3	Hapvenicator Direct	Monkilax	gas	conventional	electric
awesterbeck@groovestreet.com	3	Hapvenicator Direct	Qwitumar	radiant electric	conventional	electric;gas
crulapaugh@donquadtech.com	3	Hapweristor Holdings Corp.	Infroponar		conventional	electric
jcomnick@bioholding.com	3	Hapweristor Holdings Corp.	Infroponar		conventional	gas
skohnert@green-plus.com	3	Hapweristor Holdings Corp.	Mondudexin	gas	convection	microwave
kslusarski@labdrill.com	3	Hapweristor Holdings Corp.	Parglibover		convection	microwave;gas
dsengbusch@doncon.com	3	Hapweristor Holdings Corp.	Upglibicator		conventional	gas;electric;microwave
bventura@y-corporation.com	3	Inglibentor WorldWide	Endsipistor	gas	convection	electric;gas
druta@newex.com	3	Inglibentor WorldWide	Haptumar		conventional	electric;microwave
odegroot@conecom.com	3	Inglibentor WorldWide	Trujubex		conventional	gas
nlimmel@ontomedia.com	3	Inmunplantor	Adpickinazz		conventional	microwave
lmonterrubio@isdom.com	3	Inmunplantor	Monerex	radiant electric	conventional	electric;gas;microwave
jtegarden@streethex.com	3	Inmunplantor	Parglibover		conventional	electric;gas
ekarpin@iselectrics.com	3	Inmunplantor	Parsipefan	gas	convection	gas
rblunk@sumace.com	3	Inmunplantor	Partinover		conventional	gas;electric
krentfro@betatech.com	3	Inmunplantor	Tupdimegantor	gas	conventional	electric
hsuffield@labdrill.com	3	Inmunplantor	Upmunantor		convection	electric
bstenseth@y-corporation.com	3	Inmunplantor	Upsapedover	electric	conventional	electric;gas;microwave
rmai@treequote.com	3	Inquestedgentor	Adtanazz		conventional	gas
lshadrick@codehow.com	3	Inquestedgentor	Dopbanentor		convection	electric;gas
fkusko@dambase.com	3	Inquestedgentor	Klitumover	electric	conventional	microwave;gas;electric
macey@ron-tech.com	3	Inrobadan Direct	Uncadax	induction	conventional	microwave;gas
adewar@yearin.com	3	Insipollover Holdings	Adtanazz	electric	conventional	microwave;gas
sbreland@xx-zobam.com	3	Insipollover Holdings	Barkilistor		convection	gas
kkorando@finjob.com	3	Insipollover Holdings	Grodiman	induction	conventional	gas;electric
bbutzen@inity.com	3	Insipollover Holdings	Infroponar	gas	convection	microwave;electric
fdilliard@sonron.com	3	Insipollover Holdings	Trutumover	induction	conventional	gas;electric
jfarrar@hottechi.com	3	Intanepin International	Mondimewan		conventional	microwave;gas
mennaco@konex.com	3	Intanepin International	Parglibover		conventional	electric
qcorrington@stanredtax.com	3	Intanepin International	Trutumover		conventional	microwave;electric
ahughey@domzoom.com	3	Intanepin International	Windimower	electric	conventional	electric;gas
trhymes@stanredtax.com	3	Intanimax International Company	Thrumunonax		conventional	gas
cfrancescon@hottechi.com	3	Intanimax International Company	Tupdimantor		conventional	microwave
mgato@rundofase.com	3	Intanimax International Company	Varglibin	electric	conventional	electric;microwave
lkardas@toughzap.com	3	Inwerpover	Endcadazz	electric	conventional	gas;microwave
rdubaldi@green-plus.com	3	Inwerpover	Partinicantor		convection	gas
jgobern@dambase.com	3	Inwerpover	Qwinipamex	radiant electric	convection	microwave;gas
gtegarden@opentech.com	3	Inwerpover	Surtumanex	induction	convection	electric;gas
skeetch@gogozoom.com	3	Inwerpover	Tupcadommistor		conventional	electric
jnestle@ontomedia.com	3	Klibanicator	Hapnipexower		conventional	microwave;electric
jventura@condax.com	3	Klibanicator	Invenor	radiant electric	convection	electric
alatzke@conecom.com	3	Klibanicator	Monkilax	radiant electric	convection	microwave
lsaulter@iselectrics.com	3	Klibanicator	Redudex		convection	electric
ltolfree@scotfind.com	3	Klibanicex International Inc	Trujubex		convection	gas;electric
fabdallah@bioholding.com	3	Klibanicex International Inc	Wintinewin		conventional	gas;microwave
jblunk@toughzap.com	3	Klidudackazz  Group			convection	microwave
yfillingim@rangreen.com	3	Klidudackazz  Group	Montinefazz	gas	conventional	microwave
gestell@zencorporation.com	3	Klidudackazz  Group	Winrobaquazz	induction	conventional	gas
lreiber@ron-tech.com	3	Klidudentor Direct	Cipdimazz	electric	convection	microwave;electric;gas
drhymes@nam-zim.com	3	Klidudentor Direct	Emweronar	induction	conventional	microwave;gas
dmeteer@finjob.com	3	Klidudentor Direct	Monsipommistor		conventional	gas;electric
tmorasca@faxquote.com	3	Klidudentor Direct	Monzapazz	radiant electric	convection	electric;gas
fcousey@betatech.com	3	Klidudentor Direct	Upglibicator		conventional	gas
alindall@sumace.com	3	Klijubar Holdings	Endcadazz		conventional	electric
cmerced@fasehatice.com	3	Klijubar Holdings	Monzapazz		convection	microwave;gas
csengbusch@dalttechnology.com	3	Klijubar Holdings	Qwifropilistor	radiant electric	conventional	electric;gas
jmauson@bioholding.com	3	Klijubar Holdings	Suptanedgentor		conventional	gas;microwave
cmanno@groovestreet.com	3	Klinipar International Company	Klidudplar	radiant electric	conventional	microwave
cmugnolo@zoomit.com	3	Klinipar International Company	Tipquestistor		conventional	gas;microwave
bscriven@xx-zobam.com	3	Klipickan WorldWide Company	Frorobistor		conventional	electric
gloader@rangreen.com	3	Klipickan WorldWide Company	Qwitumewar		conventional	gas
lsturiale@scotfind.com	3	Klipickan WorldWide Company	Windimower	radiant electric	conventional	electric
gtomblin@kinnamplus.com	3	Klisapackistor	Lompeban	gas	convection	microwave
mcanlas@mathtouch.com	3	Klisapackistor	Qwiglibaquar	radiant electric	convection	electric;microwave
lborgman@kan-code.com	3	Klisapackistor	Uncadax		conventional	electric;microwave
kparvis@green-plus.com	3	Klivenin	Endzapinicator		convection	gas;electric;microwave
llizama@gogozoom.com	3	Klivenin	Unniponower	radiant electric	conventional	electric
tparlato@finjob.com	3	Klivenin	Winweregicator		conventional	microwave;gas
sagramonte@betatech.com	3	Kliwerpedax Holdings Group		electric	conventional	gas
tfeichtner@zoomit.com	3	Kliwerpedax Holdings Group	Adkilor		conventional	gas
kfallick@bioplex.com	3	Kliwerpedax Holdings Group	Klitanicator		conventional	gas;electric
hgleich@xx-holding.com	3	Kliwerpedax Holdings Group	Monwerilantor		conventional	microwave;gas
hkeener@finhigh.com	3	Kliwerpedax Holdings Group	Parrobazz	radiant electric	convection	gas;electric;microwave
rdiestel@hatfan.com	3	Kliwerpedax Holdings Group	Rebanax		convection	gas
aradde@kinnamplus.com	3	Kliwerpedax Holdings Group	Suptanedgentor		conventional	microwave
clueckenbach@treequote.com	3	Kliwerpedax Holdings Group	Supzapar		conventional	microwave;gas
pfrerking@bioholding.com	3	Klizapupover WorldWide Company	Emdudonan		conventional	electric;gas
kknipp@doncon.com	3	Klizapupover WorldWide Company	Qwitumar		conventional	gas
astimmel@inity.com	3	Klizapupover WorldWide Company	Supquestackan		convection	electric
kmenter@funholding.com	3	Klizapupover WorldWide Company	Surpickewentor	gas	conventional	gas;electric;microwave
bwitten@singletechno.com	3	Klizapupover WorldWide Company	Varsapanin		conventional	microwave;gas
tklonowski@scottech.com	3	Lombanedgan	Cipdimazz		conventional	electric;microwave;gas
adilliard@kan-code.com	3	Lombanedgan	Cipfropexex		conventional	electric
rgesick@codehow.com	3	Lombanedgan	Hapnipexower		conventional	microwave
lseewald@iselectrics.com	3	Lombanedgan	Klitumover		conventional	microwave;electric
svenere@groovestreet.com	3	Lombanedgan	Qwifropilistor	radiant electric	convection	microwave
rparvis@statholdings.com	3	Lombanedgan	Upsapedover	gas	convection	gas;microwave
cennaco@sunnamplex.com	3	Lomcadar  Corp.	Klitanicator	induction	convection	microwave
twesterbeck@plussunin.com	3	Lomcadar  Corp.	Qwitumewar	radiant electric	convection	electric
bhalter@xx-holding.com	3	Lomcadar  Corp.	Supdimonentor		conventional	gas
jvanheusen@ron-tech.com	3	Lomcadar  Corp.	Tipquestistor		conventional	electric;microwave
mgobern@rundofase.com	3	Lomcadar  Corp.	Varwerpanower	induction	convection	electric;gas
jboulter@lexiqvolax.com	3	Lomcadar  Corp.	Winnipilover	induction	conventional	electric;microwave
sohms@dambase.com	3	Lomcadar  Corp.	Zeesipazz		convection	gas;microwave
eadkin@donquadtech.com	3	Lomdimin International Company	Barmunaquistor	induction	conventional	gas
mpagliuca@bioholding.com	3	Lomdimin International Company	Tuprobedan	gas	conventional	electric
mbutzen@silis.com	3	Lomquestadan International		gas	conventional	electric;microwave
acorrio@green-plus.com	3	Lomquestadan International	Ciperplax	gas	convection	electric
lbruschke@green-plus.com	3	Lomquestadan International	Monkilax	induction	convection	electric
krhymes@sonron.com	3	Lomquestadan International	Rapdudin	gas	conventional	electric;gas
imeinerding@plussunin.com	3	Lomsapimor WorldWide	Lomnipanower		conventional	gas
rgood@sunnamplex.com	3	Lomsapimor WorldWide	Supwerpover		conventional	gas
rbuzick@golddex.com	3	Lomsapimor WorldWide	Wintanax		convection	microwave
msergi@kan-code.com	3	Monpebistor International	Grodiman		convection	microwave;electric
toldroyd@green-plus.com	3	Monpebistor International	Tipwerpin	induction	convection	microwave;gas
tdhamer@stanredtax.com	3	Monpebistor International	Unniponower	electric	conventional	gas;microwave
ryori@y-corporation.com	3	Monpebistor International	Wintanax	radiant electric	conventional	gas;microwave;electric
lkeetch@plexzap.com	3	Monpickar International Corp.	Surpickewentor		convection	microwave;electric
bpadilla@sonron.com	3	Monpickar International Corp.	Zeedudommover	gas	conventional	microwave;gas
sdorshorst@rangreen.com	3	Monwerexan International Corp.	Mondudexin		conventional	gas;electric;microwave
jklimek@golddex.com	3	Monwerexan International Corp.	Revenex	radiant electric	convection	gas;microwave
mdinos@ron-tech.com	3	Monwerexan International Corp.	Surtumanex	electric	conventional	microwave
dflosi@kan-code.com	3	Monwerexan International Corp.	Tipkilover		conventional	electric;microwave;gas
dgato@dalttechnology.com	3	Monwerexan International Corp.	Winweregicator	induction	convection	microwave
hryser@hatfan.com	3	Parfropazz Direct		induction	convection	electric;gas
hthyberg@zencorporation.com	3	Parfropazz Direct	Haphupexistor		conventional	microwave
dlizama@iselectrics.com	3	Parfropazz Direct	Redudackar		convection	electric
mpadilla@plusstrip.com	3	Parfropazz Direct	Upbanazz		conventional	microwave;electric;gas
lduenas@toughzap.com	3	Parfropazz Direct	Varhupan		conventional	electric;microwave
knabours@ontomedia.com	3	Parkilicentor International	Barmunaquistor		conventional	gas
jbuzick@conecom.com	3	Parkilicentor International	Klitinistor		conventional	microwave
lbirkner@konex.com	3	Parkilicentor International	Qwifropilistor		convection	microwave;electric
mkohnert@xx-holding.com	3	Parpickin International	Qwitumar	radiant electric	conventional	gas;electric;microwave
jhauenstein@gogozoom.com	3	Parpickin International	Supdimopin	radiant electric	conventional	microwave
bwhobrey@zumgoity.com	3	Parquestilicator WorldWide Corp.	Invenor	gas	conventional	gas
gklusman@bioholding.com	3	Parquestilicator WorldWide Corp.	Supbanantor		conventional	electric
dfunnell@openlane.com	3	Parsapax WorldWide	Fropebicator	induction	conventional	gas
ehaufler@sumace.com	3	Parsapax WorldWide	Tuprobanantor	radiant electric	conventional	microwave;gas
grauser@silis.com	3	Parsapax WorldWide	Upbanazz	electric	conventional	gas
amugnolo@finjob.com	3	Parsapax WorldWide	Upwerpantor		conventional	gas;electric
lostolaza@rundofase.com	3	Partinax Direct Company			convection	electric
tbowley@rantouch.com	3	Partinax Direct Company	Endwerpinicator		conventional	gas;electric;microwave
rlimmel@sumace.com	3	Partinax Direct Company	Monzapazz		convection	gas;electric
temigh@konex.com	3	Partinax Direct Company	Qwinipamex	electric	convection	gas
tbeech@scottech.com	3	Partinax Direct Company	Unniponower		conventional	microwave;gas
dbarfield@plexzap.com	3	Partinedin	Hapquestover		conventional	electric;microwave
sclaucherty@domzoom.com	3	Partinedin	Suptanedgentor	electric	conventional	gas
kshadrick@xx-holding.com	3	Parvenistor Direct Inc		induction	convection	electric;microwave
pborgman@zathunicon.com	3	Parvenistor Direct Inc	Adfropax		conventional	gas;microwave
lgudroe@finhigh.com	3	Parvenistor Direct Inc	Tipkilover	induction	conventional	gas
mmallett@plexzap.com	3	Parvenistor Direct Inc	Truzapican	electric	conventional	microwave
lcookey@donware.com	3	Parvenistor Direct Inc	Unnipackentor		convection	electric
gweglarz@xx-zobam.com	3	Parvenistor Direct Inc	Unsapex		conventional	microwave;electric;gas
cbreland@y-corporation.com	3	Parwerentor International			conventional	gas;microwave
lmiro@zoomit.com	3	Parwerentor International	Barwerpilistor	electric	convection	microwave;gas;electric
bpoquette@stanredtax.com	3	Parwerentor International	Enddimax		conventional	microwave
sburnard@sumace.com	3	Parwerentor International	Lomerplantor	gas	conventional	electric
mgochal@openlane.com	3	Parwerentor International	Lomfroponex		conventional	microwave;gas
jtegarden@newex.com	3	Parwerentor International	Qwifropimover		conventional	electric;gas
myum@treequote.com	3	Parwerentor International	Qwitumar	gas	convection	electric;microwave;gas
yjillson@cancity.com	3	Parwerentor International	Rapdimepax	gas	conventional	electric
cshadrick@konmatfix.com	3	Parwerentor International	Rapwerex		convection	gas
tfunnell@ron-tech.com	3	Parwerentor International	Retanicator		convection	microwave;gas
alawler@konmatfix.com	3	Parwerentor International	Surtumanex		conventional	gas
lmelnyk@bioplex.com	3	Parwerentor International	Updudistor	gas	convection	electric;microwave
mnabours@rantouch.com	3	Parwerupor  Corp.			convection	electric
skonopacki@ontomedia.com	3	Parwerupor  Corp.	Rapglibex		convection	electric;microwave
tfern@condax.com	3	Parwerupor  Corp.	Tipsapover	induction	conventional	microwave;electric
dlouissant@bioplex.com	3	Qwicadplentor Holdings	Frorobistor	electric	convection	microwave;gas
vonofrio@hottechi.com	3	Qwicadplentor Holdings	Lomtinex	electric	convection	microwave;electric;gas
lbrucato@blackzim.com	3	Qwicadplentor Holdings	Rapsipower	gas	conventional	gas
langalich@gogozoom.com	3	Qwicadplentor Holdings	Rapvenar		convection	gas
jgato@betatech.com	3	Qwicadplentor Holdings	Supdimopin	gas	conventional	gas;electric
fcookey@inity.com	3	Qwidimower International			convection	gas
hjurney@bioplex.com	3	Qwidimower International	Hapquestover		conventional	gas
bfrankel@plusstrip.com	3	Qwidimower International	Supbanantor	induction	conventional	electric
trochin@betasoloin.com	3	Qwidimower International	Varsapanin	radiant electric	conventional	electric;microwave
gmontezuma@condax.com	3	Qwiglibin Holdings	Dopnipefistor	gas	conventional	microwave;electric
gblackwood@nam-zim.com	3	Qwiglibin Holdings	Mondimewan	electric	convection	microwave
bpoquette@zathunicon.com	3	Qwiglibin Holdings	Mondudax	electric	conventional	gas;electric
dfredicks@goodsilron.com	3	Qwiglibin Holdings	Retanicator	induction	conventional	gas;microwave
rchesterfield@labdrill.com	3	Qwiglibin Holdings	Tipsapover		conventional	gas;electric
dmaisto@rangreen.com	3	Qwiglibin Holdings	Unnipackentor		conventional	electric;microwave
cskursky@hottechi.com	3	Qwiglibin Holdings	Unniponower		conventional	gas;electric
gsayaphon@codehow.com	3	Qwijubackicator WorldWide Company	Advenover	induction	conventional	microwave;gas
bgotter@dambase.com	3	Qwijubackicator WorldWide Company	Tipbanommax		convection	gas;electric;microwave
adilello@streethex.com	3	Qwijubackicator WorldWide Company	Tupcadommistor		conventional	gas;electric
dlukasik@bioplex.com	3	Qwipickan International Corp.	Fropickaman		convection	microwave
jfrankel@openlane.com	3	Qwipickan International Corp.	Klitanicator		conventional	electric
adallen@y-corporation.com	3	Qwipickan International Corp.	Lomfroponex		conventional	microwave;electric;gas
epaprocki@bioplex.com	3	Qwipickan International Corp.	Parglibover	induction	conventional	electric;gas;microwave
jchavous@dambase.com	3	Qwipickan International Corp.	Wintanax	electric	convection	electric;microwave;gas
gdelasancha@nam-zim.com	3	Qwiquestentor  Company	Adpickinazz		conventional	electric;microwave
prodefer@rantouch.com	3	Qwiquestentor  Company	Klidudplar		convection	gas
rcastros@singletechno.com	3	Qwiquestentor  Company	Rapvenar	gas	convection	electric;microwave
gbachman@hottechi.com	3	Qwiquestentor  Company	Retumamentor	electric	convection	electric
vwhobrey@domzoom.com	3	Qwiquestentor  Company	Supwerpover	electric	convection	gas;electric
etromblay@groovestreet.com	3	Qwiquestentor  Company	Surpickex		convection	microwave;electric
abartolet@hatfan.com	3	Qwitumegentor Direct Inc	Parrobor		convection	gas;electric
isengbusch@inity.com	3	Qwitumegentor Direct Inc	Supericator	radiant electric	conventional	microwave
lemard@dambase.com	3	Qwitumegentor Direct Inc	Tipwerpin	radiant electric	convection	gas;electric
jperez@xx-holding.com	3	Qwitumegentor Direct Inc	Tuprobedan	induction	conventional	gas;electric;microwave
gbatman@labdrill.com	3	Qwitumegentor Direct Inc	Unniponower	radiant electric	conventional	gas;electric
