household_email	appliance_number	manufacturer_name	model	cooktop_heat_source	oven_type	oven_heat_sources
jslusarski@lexiqvolax.com	2	Emtanor International Corp.	Rapdimepax	induction	conventional	electric
fpaa@dalttechnology.com	2	Emtanor International Corp.	Rapsapex	electric	conventional	gas
woldroyd@sumace.com	2	Emtanor International Corp.	Thrumunonax		conventional	gas;electric
fkeneipp@scottech.com	2	Emtanor International Corp.	Thrumunonax	gas		
efigeroa@warephase.com	2	Emtanor International Corp.	Untumover	induction	conventional	microwave
tsamara@blackzim.com	2	Emtanor International Corp.	Upbanazz	gas		
nlary@faxquote.com	2	Emtanor International Corp.	Upsapar	gas	conventional	gas
jhoa@golddex.com	2	Emtanor International Corp.	Winweregicator	electric		
thalter@doncon.com	2	Emtumax Direct Inc	Adfropax	radiant electric	conventional	electric
nkiel@betatech.com	2	Emtumax Direct Inc	Doptumadower	radiant electric	conventional	gas;microwave
kgood@betatech.com	2	Emtumax Direct Inc	Endwerpinicator	electric		
hmotley@konex.com	2	Emtumax Direct Inc	Endwerpinicator	induction	conventional	gas;electric;microwave
apelkowski@konex.com	2	Emtumax Direct Inc	Mondudax		conventional	electric;gas
aabdallah@conecom.com	2	Emtumax Direct Inc	Rapdudin		convection	gas;microwave
nalbares@nam-zim.com	2	Emtumax Direct Inc	Thrurobimicator	induction	conventional	gas;microwave
spawlowicz@nam-zim.com	2	Emtumax Direct Inc	Upsapimor	gas	conventional	gas
mheimann@sumace.com	2	Emtumax Direct Inc	Upsapimor	induction		
wkines@xx-zobam.com	2	Emtumax Direct Inc	Wincadamistor	radiant electric		
epoullion@betasoloin.com	2	Emwerpentor Direct Corp.	Endwerpistor	electric	conventional	gas
abuvens@nam-zim.com	2	Emwerpentor Direct Corp.	Lompeban	gas	conventional	microwave;gas;electric
fzurcher@inity.com	2	Emwerpentor Direct Corp.	Parglibover	electric	convection	gas
rliukko@zathunicon.com	2	Emwerpentor Direct Corp.	Qwitumar	radiant electric		
ethreets@gogozoom.com	2	Emwerpentor Direct Corp.	Supvenar		convection	electric
vshire@sumace.com	2	Endcadan		gas	conventional	electric;microwave
cbenimadho@zotware.com	2	Endcadan	Lomfroponex	gas	conventional	microwave;electric
cmatuszak@gogozoom.com	2	Endcadan	Rapdudin	electric	conventional	electric
rdiestel@hatfan.com	2	Endcadan	Supzapar		conventional	electric;microwave
hmconnell@newex.com	2	Endcadan	Tuprobanantor		conventional	electric
kbachman@condax.com	2	Endglibupentor Holdings Group	Gromunplover	radiant electric		
mlimmel@zencorporation.com	2	Endglibupentor Holdings Group	Supwerpover	radiant electric	convection	electric;gas;microwave
hkohl@treequote.com	2	Endglibupentor Holdings Group	Tipkilover		conventional	electric
mreiber@faxquote.com	2	Endhupopor International	Grodiman		convection	gas;electric
vestell@betatech.com	2	Endhupopor International	Lomrobax		convection	electric
ddubaldi@doncon.com	2	Endhupopor International	Retinegan	induction	conventional	electric;gas
rhoogland@sunnamplex.com	2	Endhupopor International	Tipkilover	radiant electric	conventional	electric
amanno@sonron.com	2	Endhupopor International	Tupdimantor	induction	convection	gas;microwave
ariopelle@bioholding.com	2	Endhupopor International	Varrobin	gas	conventional	gas;electric
dhughey@zumgoity.com	2	Endjubor Holdings Corp.	Emweronar	electric	conventional	electric
llary@kan-code.com	2	Endjubor Holdings Corp.	Groweran	electric		
gbutt@rundofase.com	2	Endjubor Holdings Corp.	Hapzapistor		conventional	gas
wcoyier@donware.com	2	Endtinan	Emsipackex		conventional	microwave
sdemesa@isdom.com	2	Endtinan	Haptanupantor		conventional	microwave
osarbacher@bioholding.com	2	Endtinan	Kliwerommistor		conventional	electric;microwave
dgillian@dontechi.com	2	Endtinan	Kliwerommistor	gas		
mmadarang@stanredtax.com	2	Endtinan	Winsipexex	gas		
mtagala@betasoloin.com	2	Endtumin		induction		
vriden@treequote.com	2	Endtumin	Barwerpilistor	radiant electric	conventional	electric
tweirather@betatech.com	2	Endtumin	Endzapinicator	electric	convection	gas
mhixenbaugh@gogozoom.com	2	Endtumin	Redudex	electric	convection	microwave;gas;electric
kdelasancha@labdrill.com	2	Endtumin	Surpickewentor	radiant electric	conventional	electric
fscriven@xx-zobam.com	2	Endzapimistor	Klizapedgantor	gas	convection	microwave
tbartolet@golddex.com	2	Endzapimistor	Parjubollor		convection	gas;electric;microwave
lbeech@dambase.com	2	Endzapimistor	Supvenar		convection	electric;gas
mpontoriero@mathtouch.com	2	Endzapimistor	Surzapegax	radiant electric		
bgiguere@plexzap.com	2	Endzapimistor	Upglibicator	radiant electric	conventional	microwave
ssama@isdom.com	2	Frodudollazz  Corp.	Groweran	radiant electric		
opaprocki@zoomit.com	2	Frodudollazz  Corp.	Haphupexistor	radiant electric	conventional	gas;electric
wpatak@singletechno.com	2	Frodudollazz  Corp.	Monkilax	induction	conventional	gas;microwave
kbergesen@bioholding.com	2	Frodudollazz  Corp.	Monzapazz		convection	microwave
tmerced@rangreen.com	2	Frodudollazz  Corp.	Tipsapover	radiant electric		
nseewald@zotware.com	2	Frofropentor Holdings	Froglibefax	induction		
cjurney@konex.com	2	Frofropentor Holdings	Grodiman	gas		
rborgman@cancity.com	2	Frofropentor Holdings	Supdimonentor	induction		
mohms@konmatfix.com	2	Frofropentor Holdings	Varhupan		conventional	gas;electric;microwave
bdegonia@plussunin.com	2	Frojubimicator WorldWide	Adtinentor	electric	conventional	electric
rdelasancha@hottechi.com	2	Frojubimicator WorldWide	Doperan	gas	convection	microwave;electric
mhanafan@treequote.com	2	Frojubimicator WorldWide	Haptanupantor	gas		
kacey@codehow.com	2	Frojubimicator WorldWide	Trutumover	gas		
emondella@scottech.com	2	Frojubimicator WorldWide	Winweregicator		convection	microwave;gas
aplumer@gogozoom.com	2	Fromunar WorldWide Group			conventional	gas
jdarakjy@condax.com	2	Fromunar WorldWide Group	Adfropax	electric	conventional	electric;microwave
aferencz@xx-holding.com	2	Fromunar WorldWide Group	Barmunaquistor	gas	conventional	microwave
dsetter@fasehatice.com	2	Fromunar WorldWide Group	Emdudonan		conventional	microwave
sliukko@kinnamplus.com	2	Fromunar WorldWide Group	Emkililin		convection	gas
mmiceli@bioplex.com	2	Fromunar WorldWide Group	Emkililin		conventional	microwave;gas
tperez@golddex.com	2	Fromunar WorldWide Group	Revenex	radiant electric	convection	gas
ehusser@xx-holding.com	2	Froroban	Adtanazz	electric		
lfillingim@hottechi.com	2	Froroban	Lomfroponex	radiant electric	conventional	microwave;electric
gdopico@betatech.com	2	Froroban	Trujubex	electric	convection	gas;electric;microwave
cdhamer@isdom.com	2	Froroban	Wintinewin	induction	conventional	microwave
eleinenbach@hottechi.com	2	Grocadan WorldWide Company	Intinower		conventional	electric;gas
blukasik@zumgoity.com	2	Grocadan WorldWide Company	Rapdimepax		conventional	electric
bklimek@y-corporation.com	2	Grocadan WorldWide Company	Survenin	induction		
wklusman@faxquote.com	2	Grocadan WorldWide Company	Windimower		conventional	gas;electric
cklonowski@conecom.com	2	Grocadan WorldWide Company	Zeedimower	induction	convection	microwave;electric;gas
rleinenbach@isdom.com	2	Grohupefantor International Company	Grodiman	induction	conventional	electric;microwave
cbreland@gogozoom.com	2	Grojubinentor Direct Group	Endcadazz		convection	microwave;gas
jryser@stanredtax.com	2	Grojubinentor Direct Group	Endwerpistor		convection	gas;microwave
jsayaphon@goodsilron.com	2	Grojubinentor Direct Group	Monbanicator	gas	convection	electric;microwave
mpalaia@codehow.com	2	Grojubinentor Direct Group	Revenex	induction		
emcrae@dambase.com	2	Grojubinentor Direct Group	Surtinover	gas		
wstorment@rangreen.com	2	Grojubinentor Direct Group	Upglibicator	induction		
sbitsuie@zotware.com	2	Grokilower Direct Group	Cipzapar	electric		
nleto@betasoloin.com	2	Grokilower Direct Group	Kliwerommistor		conventional	electric
ahalter@finjob.com	2	Grokilower Direct Group	Moncadistor		conventional	gas;microwave
wgalam@openlane.com	2	Grokilower Direct Group	Supwerpover	electric	conventional	gas
srim@isdom.com	2	Grokilower Direct Group	Upwerpantor		conventional	microwave;electric
vbreland@betasoloin.com	2	Grokilower Direct Group	Winrobommistor	radiant electric	conventional	electric;microwave;gas
pjayson@iselectrics.com	2	Grokilower Direct Group	Zeedimower		convection	electric;microwave
dkonopacki@plussunin.com	2	Grosapantor Direct	Qwitumar		conventional	gas
emiceli@cancity.com	2	Grosapantor Direct	Supsapan		convection	electric
anicolozakes@year-job.com	2	Grosapantor Direct	Tipsapover		convection	microwave;gas
trestrepo@goodsilron.com	2	Grosapantor Direct	Uncadax	electric		
sjuvera@funholding.com	2	Grosapantor Direct	Varwerpanower		convection	microwave;electric
ldarakjy@stanredtax.com	2	Grosipover Direct	Ciperimar		convection	microwave
blinahan@silis.com	2	Grosipover Direct	Endzapinicator	gas		
knievas@fasehatice.com	2	Grosipover Direct	Haptumar	electric	conventional	electric;gas;microwave
pmulqueen@bioholding.com	2	Grosipover Direct	Klitinistor		conventional	electric;gas
djeanty@finjob.com	2	Grosipover Direct	Rehupopover		conventional	microwave;gas
gfrey@yearin.com	2	Grosipover Direct	Trutumover	radiant electric		
lcookey@treequote.com	2	Grosipover Direct	Unnipackentor	radiant electric		
cmorocco@goodsilron.com	2	Grotumentor International	Adpebeficator		conventional	gas
jslayton@bioplex.com	2	Grotumentor International	Endzapinicator		convection	gas;electric;microwave
clorens@rundofase.com	2	Grotumentor International	Endzapinicator		conventional	electric;gas
sschieler@kinnamplus.com	2	Grotumentor International	Lomrobax	gas		
dsturiale@toughzap.com	2	Grotumentor International	Retumamentor	radiant electric	conventional	microwave;electric
dkaniecki@plusstrip.com	2	Grotumentor International	Trukilantor		conventional	microwave;gas
cbrideau@funholding.com	2	Grotumentor International	Upbanazz		conventional	electric
sgarufi@hottechi.com	2	Grotumentor International	Zeedudommover	electric		
blizama@condax.com	2	Growerpicator Holdings			convection	gas
ktolfree@opentech.com	2	Growerpicator Holdings	Ciperplax	induction	conventional	gas;electric
rsaulter@zoomit.com	2	Growerpicator Holdings	Rapdimepax		convection	electric
tbruschke@sonron.com	2	Growerpicator Holdings	Rebanax		conventional	microwave;gas
scandlish@j-texon.com	2	Haphupazz Direct	Hapzapistor	electric	conventional	microwave
cmirafuentes@isdom.com	2	Haphupazz Direct	Redudex	induction	conventional	gas;microwave
ddewar@dontechi.com	2	Haphupazz Direct	Trukilantor		conventional	gas
lcoyier@treequote.com	2	Haphupazz Direct	Unnipackentor	gas	conventional	microwave
sbutt@zoomit.com	2	Happebantor		radiant electric	conventional	gas;electric
dlietz@inity.com	2	Happebantor	Barwerpilistor	radiant electric	convection	microwave;gas
bgochal@zathunicon.com	2	Happebantor	Hapsipinan		conventional	microwave;electric;gas
mkownacki@sumace.com	2	Happebantor	Monroban		conventional	electric;gas;microwave
tbennick@zencorporation.com	2	Happebantor	Qwitumewar		convection	electric;microwave
stromblay@toughzap.com	2	Hapquestover Direct	Cipdudinan		conventional	microwave
mpaulas@zencorporation.com	2	Hapquestover Direct	Surpickex		conventional	electric;microwave
ediestel@scotfind.com	2	Hapquestover Direct	Winjubexentor		conventional	microwave;electric
lmartabano@inity.com	2	Haprobicator			conventional	gas;electric
lshadrick@sunnamplex.com	2	Haprobicator	Adpickinazz		conventional	microwave;gas
vtomasulo@dontechi.com	2	Haprobicator	Hapnipexower		conventional	electric
lacey@ron-tech.com	2	Haprobicator	Tuphupamin		convection	microwave;gas;electric
pklimek@hatfan.com	2	Haprobicator	Wintanax		convection	electric
rsetter@doncon.com	2	Haptanepin	Parjubollor	gas	convection	gas;microwave
jfarrar@silis.com	2	Haptanepin	Updudistor	electric	conventional	microwave
jweirather@funholding.com	2	Haptumor Holdings Corp.	Rapsapower	radiant electric	conventional	microwave
bfelger@mathtouch.com	2	Hapvenicator Direct	Hapzapistor	gas	conventional	microwave
cwide@doncon.com	2	Hapvenicator Direct	Intinower	radiant electric	convection	microwave;electric
rworlds@kinnamplus.com	2	Hapvenicator Direct	Partinicantor	radiant electric		
bbutt@dontechi.com	2	Hapvenicator Direct	Rebanax	induction		
ssteier@statholdings.com	2	Hapvenicator Direct	Retanicator		conventional	electric
lchesterfield@mathtouch.com	2	Hapvenicator Direct	Retinegan		convection	gas;electric
yennaco@mathtouch.com	2	Hapvenicator Direct	Revenex		conventional	gas;microwave
eberray@gogozoom.com	2	Hapvenicator Direct	Trujubex	radiant electric		
mgotter@doncon.com	2	Hapvenicator Direct	Wincadamistor	radiant electric	conventional	electric;gas
ghidvegi@plussunin.com	2	Hapweristor Holdings Corp.	Cipzapar		conventional	electric;microwave
tbaltimore@nam-zim.com	2	Hapweristor Holdings Corp.	Partinover		convection	gas;microwave
dslusarski@kan-code.com	2	Hapweristor Holdings Corp.	Surzapegax	gas		
ldegroot@hatfan.com	2	Hapweristor Holdings Corp.	Thrunipaquentor		conventional	electric
edrymon@gogozoom.com	2	Hapweristor Holdings Corp.	Truzapaquar	induction		
smartabano@hottechi.com	2	Hapweristor Holdings Corp.	Unbanover	radiant electric	convection	microwave
vdewar@isdom.com	2	Inglibentor WorldWide	Dopvenower		convection	electric;microwave
ckarpel@scotfind.com	2	Inglibentor WorldWide	Gromunplover		convection	electric
gmeinerding@finjob.com	2	Inglibentor WorldWide	Mondimaquover		conventional	microwave
bshire@toughzap.com	2	Inglibentor WorldWide	Trujubex	electric	conventional	electric;microwave
wfortino@zotware.com	2	Inmunplantor	Dopvenower		conventional	electric
dhochard@rangreen.com	2	Inmunplantor	Dopvenower	gas	conventional	electric
fkoppinger@donware.com	2	Inmunplantor	Haphupicator		conventional	gas
fgudroe@sumace.com	2	Inmunplantor	Pardimedentor	gas		
cbachman@ontomedia.com	2	Inmunplantor	Rapsapex		conventional	microwave
abowley@inity.com	2	Inmunplantor	Varsapanin	induction		
lmaillard@donware.com	2	Inquestedgentor	Dopbanentor		conventional	microwave;electric
hasar@ganjaflex.com	2	Inquestedgentor	Kliwerommistor	gas	convection	gas;microwave
xtegarden@bioholding.com	2	Inquestedgentor	Revenex		conventional	electric;microwave
bschnitzler@sumace.com	2	Inquestedgentor	Surtinover	electric	conventional	electric;gas;microwave
feanes@newex.com	2	Inquestedgentor	Thrunipaquentor	radiant electric	conventional	gas;electric
gmcnease@openlane.com	2	Inquestedgentor	Tuppebopentor	radiant electric		
kfishburne@nam-zim.com	2	Inrobadan Direct	Pardimedentor	electric	conventional	gas;microwave
mjuvera@sumace.com	2	Inrobadan Direct	Rapwerex	gas	conventional	microwave
imarrier@finhigh.com	2	Inrobadan Direct	Revenex		convection	electric;microwave
yloader@nam-zim.com	2	Inrobadan Direct	Tuphupamin	radiant electric	conventional	electric;gas
jlukasik@y-corporation.com	2	Inrobadan Direct	Uncadax	electric		
bwrinkles@condax.com	2	Insipollover Holdings	Barwerpilistor	electric	convection	gas;electric
rsemidey@ganjaflex.com	2	Insipollover Holdings	Doperan		conventional	electric
ategarden@donquadtech.com	2	Insipollover Holdings	Endwerpistor	radiant electric		
cinouye@donware.com	2	Insipollover Holdings	Qwifropilistor	radiant electric		
sstenseth@labdrill.com	2	Insipollover Holdings	Retanicator	gas		
tklusman@xx-holding.com	2	Insipollover Holdings	Supvenar	gas	convection	gas;microwave
cblackwood@lexiqvolax.com	2	Insipollover Holdings	Surpickex		conventional	gas;electric;microwave
dmauson@lexiqvolax.com	2	Insipollover Holdings	Winweregicator	gas	convection	electric;gas
llungren@golddex.com	2	Intanepin International	Barmunaquistor		convection	gas;electric
mmorasca@statholdings.com	2	Intanepin International	Partinicantor	gas		
lbatman@finhigh.com	2	Intanepin International	Thruglibentor	radiant electric	conventional	microwave
jregusters@sumace.com	2	Intanepin International	Truzapican	electric	conventional	gas;microwave
tshinko@inity.com	2	Intanimax International Company	Supwerpover	gas		
mkulzer@y-corporation.com	2	Intanimax International Company	Supwerpover	gas	conventional	microwave
hruta@blackzim.com	2	Intanimax International Company	Surpickewentor	gas	conventional	electric;gas
lhudnall@kan-code.com	2	Inwerpover	Lomerplantor	gas	convection	electric;microwave
ahalter@condax.com	2	Inwerpover	Thrurobimicator	radiant electric		
abayless@finjob.com	2	Klibanicator	Parhupar	induction		
pnestle@codehow.com	2	Klibanicator	Qwiglibaquar		conventional	electric
jgotter@konex.com	2	Klibanicator	Rapwerex	induction	conventional	gas;microwave;electric
ldallen@openlane.com	2	Klibanicator	Supwerpover		conventional	electric;gas
lsergi@openlane.com	2	Klibanicator	Surtinover		conventional	microwave;gas
clatzke@codehow.com	2	Klibanicator	Thruglibentor		conventional	electric
jcomnick@domzoom.com	2	Klibanicator	Tipkilover		conventional	microwave;electric
wmcrae@statholdings.com	2	Klibanicator	Upglibicator	induction	conventional	electric
lkitty@fasehatice.com	2	Klibanicator	Winweregicator	induction		
cshadrick@konmatfix.com	2	Klibanicex International Inc	Doptumadower	gas	conventional	electric;microwave
evillanueva@iselectrics.com	2	Klibanicex International Inc	Hapzapistor	radiant electric	convection	microwave;electric
gsyrop@scottech.com	2	Klibanicex International Inc	Mondimaquover	electric	conventional	electric
whoopengardner@scotfind.com	2	Klibanicex International Inc	Parrobazz	electric	conventional	electric
mmaynerich@conecom.com	2	Klibanicex International Inc	Retinegan		conventional	electric
lwaymire@plussunin.com	2	Klibanicex International Inc	Suptanedgentor	radiant electric	conventional	microwave;electric
bwide@ron-tech.com	2	Klibanicex International Inc	Trutumover		conventional	microwave
