household_email	appliance_number	manufacturer_name	model	cooktop_heat_source	oven_type	oven_heat_sources
lkiel@stanredtax.com	2	Unsipedover WorldWide	Varwerpanower	gas		
jdorshorst@sumace.com	2	Unwerinan Direct	Revenex	induction	conventional	microwave;electric
dhamilton@sonron.com	2	Unwerinan Direct	Thrunipaquentor	electric	conventional	microwave
bpinilla@singletechno.com	2	Unwerinan Direct	Upbanazz	gas		
dregusters@konmatfix.com	2	Unwerpilax Holdings Group	Endwerpistor	radiant electric	conventional	microwave;gas
dkohl@iselectrics.com	2	Unwerpilax Holdings Group	Intinower	induction	conventional	electric
hdrymon@codehow.com	2	Unwerpilax Holdings Group	Qwitumar	electric	conventional	gas;electric
kjayson@stanredtax.com	2	Unwerpilax Holdings Group	Tupwerpimar	electric	conventional	electric
csamara@sumace.com	2	Unwerpilax Holdings Group	Updudistor	induction	conventional	gas;electric;microwave
arochin@silis.com	2	Unwerpilax Holdings Group	Wincadamistor	radiant electric		
cdegroot@y-corporation.com	2	Upjubazz Direct Company		electric		
lkorando@fasehatice.com	2	Upjubazz Direct Company	Advenover	radiant electric	conventional	microwave
ytolfree@ron-tech.com	2	Upjubazz Direct Company	Qwinipamex	induction	conventional	gas;microwave
kfrankel@goodsilron.com	2	Upjubazz Direct Company	Tupwerpimar	induction		
pmartabano@domzoom.com	2	Upjubazz Direct Company	Windimower	radiant electric	conventional	gas
sarias@zencorporation.com	2	Upkilex Holdings	Tuppebopentor	induction	conventional	microwave;electric;gas
aradde@singletechno.com	2	Upkilex WorldWide Group		electric	conventional	microwave;gas
gcronauer@groovestreet.com	2	Upkilex WorldWide Group		radiant electric		
nvanausdal@doncon.com	2	Upkilex WorldWide Group	Advenover	induction	conventional	gas;microwave;electric
ehidvegi@sonron.com	2	Upkilex WorldWide Group	Froglibefax	induction		
tbowley@rantouch.com	2	Upkilex WorldWide Group	Unnipackentor	gas	conventional	gas
fboulter@groovestreet.com	2	Upkilex WorldWide Group	Winrobaquazz	electric	conventional	microwave;electric
czane@kan-code.com	2	Upquestanan  Company	Grosapower	induction		
khagele@singletechno.com	2	Upquestanan  Company	Tuphupamin	electric	convection	microwave;gas
hlizama@condax.com	2	Upquestanan  Company	Tuprobanantor	radiant electric	conventional	microwave;electric;gas
gthreets@sumace.com	2	Uprobar	Monsipommistor	electric		
jmai@mathtouch.com	2	Uprobar	Monzapazz	radiant electric	conventional	electric
mostrosky@rantouch.com	2	Uprobar	Parrobor	gas	conventional	microwave;gas
jmaybury@scotfind.com	2	Uprobax International Group	Hapsipinan	electric	conventional	electric
mwaymire@finjob.com	2	Uprobax International Group	Surzapegax	induction		
ctoelkes@singletechno.com	2	Uprobax International Group	Tupdimantor	radiant electric	convection	gas;microwave
alimmel@ron-tech.com	2	Uprobax International Group	Winjubexentor	induction	conventional	electric
cblunk@codehow.com	2	Uprobax International Group	Winsipexex	gas		
erhymes@isdom.com	2	Uptanistor WorldWide Company		gas	conventional	gas
cbreland@y-corporation.com	2	Uptumin International Inc		electric	conventional	gas
askulski@zumgoity.com	2	Uptumin International Inc	Parfropadantor	radiant electric		
tkohl@inity.com	2	Uptumin International Inc	Rapwerex	electric	conventional	microwave;electric
ssteffensmeier@year-job.com	2	Uptumin International Inc	Winnipilover	induction		
dhoa@rantouch.com	2	Upweror WorldWide Corp.	Tupwerpimar	electric		
dnachor@statholdings.com	2	Upweror WorldWide Corp.	Varsapanin	radiant electric		
rweight@betatech.com	2	Varbanonicator	Cipzapar	radiant electric	conventional	electric;microwave
jcorrio@year-job.com	2	Varcadilax Direct	Tuppebopentor	induction	convection	gas;microwave
sblunk@zoomit.com	2	Varerefin WorldWide	Barkilistor	radiant electric	conventional	electric
tlace@dambase.com	2	Varerefin WorldWide	Monkilax	induction		
cnicka@kan-code.com	2	Varerefin WorldWide	Tipkilover	induction		
hfarrar@treequote.com	2	Varerefin WorldWide	Unbanover	gas	conventional	gas;microwave;electric
dfredicks@goodsilron.com	2	Varerefin WorldWide	Zeedimower	induction	conventional	microwave
calbares@zumgoity.com	2	Varfropanax Holdings Corp.	Barkilentor	gas		
eestell@lexiqvolax.com	2	Varfropanax Holdings Corp.	Cipzapar	induction	conventional	microwave
ltoyama@hottechi.com	2	Varfropanax Holdings Corp.	Emsipackex	radiant electric		
jahle@bioholding.com	2	Varfropanax Holdings Corp.	Mondudax	induction	conventional	gas;electric;microwave
alinahan@zencorporation.com	2	Varfropanax Holdings Corp.	Rapdudin	radiant electric	conventional	gas
lgobern@conecom.com	2	Varfropanax Holdings Corp.	Rejubefistor	gas	convection	electric;microwave
cangalich@golddex.com	2	Varfropanax Holdings Corp.	Retinegan	electric	conventional	gas;electric;microwave
jhalter@cancity.com	2	Varfropanax Holdings Corp.	Thrunipaquentor	electric		
rworlds@warephase.com	2	Varnipantor Holdings	Rapdimepax	electric	conventional	microwave
alary@domzoom.com	2	Varpebewicator Direct	Emsipackex	electric	conventional	gas;electric;microwave
hhochard@kinnamplus.com	2	Varpebewicator Direct	Emweronar	induction		
shauenstein@zoomit.com	2	Varpebewicator Direct	Endwerpinicator	electric	conventional	gas
khidvegi@plussunin.com	2	Varpebewicator Direct	Gropickicator	induction	convection	microwave;gas
dlayous@ganjaflex.com	2	Varpebewicator Direct	Tupcadommistor	radiant electric		
sdallen@yearin.com	2	Varpebewicator Direct	Untumover	radiant electric	convection	microwave
gklonowski@codehow.com	2	Varquestentor Direct	Thrurobimicator	gas	conventional	gas;microwave
egiguere@opentech.com	2	Vartanicator  Group	Surtinover	radiant electric		
jnicolozakes@rangreen.com	2	Vartanicator  Group	Tuprobanantor	radiant electric	conventional	electric;microwave
rmcdoniel@bioholding.com	2	Varwerin International Corp.	Barweramantor	gas		
dwesterbeck@iselectrics.com	2	Varwerin International Corp.	Monzapazz	induction		
ewitten@dambase.com	2	Varwerin International Corp.	Parglibover	electric		
gperigo@statholdings.com	2	Varwerpewax Holdings	Endsipistor	electric		
cfritz@betatech.com	2	Varwerpewax Holdings	Hapwerex	induction	convection	electric
slacovara@zotware.com	2	Varwerpewax Holdings	Retanicator	induction		
sberray@opentech.com	2	Varwerpewax Holdings	Retumamentor	electric	conventional	electric
sogg@stanredtax.com	2	Varwerpewax Holdings	Tuprobedan	radiant electric	conventional	gas
ssuell@nam-zim.com	2	Varwerpewax Holdings	Upsapedover	induction	conventional	gas;microwave
qbachman@openlane.com	2	Winglibower  Company	Haptanupantor	radiant electric		
lhalsey@bioplex.com	2	Winglibower  Company	Invenor	electric	conventional	microwave;electric;gas
mcaudy@donware.com	2	Winglibower  Company	Rebanax	gas	conventional	electric
ccallaro@zencorporation.com	2	Winglibower  Company	Rehupopover	radiant electric	convection	electric;microwave;gas
djurney@sunnamplex.com	2	Winquestonin Direct Group	Adkilor	gas	conventional	gas;microwave
hgato@domzoom.com	2	Winquestonin Direct Group	Endwerpinicator	gas		
moles@zathunicon.com	2	Winquestonin Direct Group	Unnipackentor	gas	conventional	gas;electric;microwave
gshields@silis.com	2	Winquestonin Direct Group	Windimower	induction		
dmclaird@finhigh.com	2	Winrobonover International	Monbanicator	electric		
aohms@condax.com	2	Winrobonover International	Monzapazz	induction	conventional	gas
rkownacki@warephase.com	2	Winrobonover International	Surpickex	electric		
jkohnert@zumgoity.com	2	Winrobonover International	Trutumover	electric	conventional	electric
lbolognia@hatfan.com	2	Winrobupex WorldWide	Barkilistor	radiant electric	convection	gas
ejulia@ontomedia.com	2	Winrobupex WorldWide	Redudackar	gas		
fhoa@finhigh.com	2	Winrobupex WorldWide	Unnipackentor	radiant electric	conventional	gas;microwave
cauffrey@ganjaflex.com	2	Winsipexar WorldWide		electric		
lbuzick@rundofase.com	2	Winsipexar WorldWide	Surpickewentor	radiant electric		
gboord@plexzap.com	2	Winsipexar WorldWide	Upsapar	induction		
szagen@y-corporation.com	2	Wintumower	Adpickinazz	gas		
cfigeroa@cancity.com	2	Wintumower	Haphupexistor	induction		
vbatman@codehow.com	2	Wintumower	Mondudexin	radiant electric	conventional	microwave;electric
hmerced@yearin.com	2	Wintumower	Parjubollor	radiant electric	convection	gas
ltheodorov@streethex.com	2	Wintumower	Retinegan	gas	conventional	electric
ssarbacher@dontechi.com	2	Winvenonar International	Monsipommistor	electric		
cmccullan@betasoloin.com	2	Winvenonar International	Rapwerex	radiant electric		
kwenner@rangreen.com	2	Winvenonar International	Supvenefazz	gas		
akohl@conecom.com	2	Winvenonar International	Thrusapentor	gas	conventional	electric;gas
tarceo@lexiqvolax.com	2	Winvenonar International	Tuprobanantor	radiant electric	conventional	microwave
dvillanueva@kinnamplus.com	2	Winwerpazz Direct	Klizapedgantor	induction		
jstockham@inity.com	2	Winwerpazz Direct	Thrumunonax	induction		
ewildfong@domzoom.com	2	Winwerpazz Direct	Tuphupamin	induction		
ghidvegi@finjob.com	2	Winwerpazz Direct	Varhupan	radiant electric	convection	gas;electric;microwave
klindall@treequote.com	2	Zeeglibadar Holdings Corp.	Adfropax	radiant electric	convection	microwave;gas
yfillingim@rangreen.com	2	Zeeglibadar Holdings Corp.	Unniponower	gas	convection	electric;microwave
clietz@dontechi.com	2	Zeeglibadar Holdings Corp.	Windimower	induction	conventional	electric
aschieler@betasoloin.com	2	Zeeglibadar Holdings Corp.	Wintinewin	gas	conventional	electric;gas
apalaspas@betasoloin.com	2	Zeeglibadar Holdings Corp.	Zeedimower	gas	conventional	gas;microwave
vwieser@ron-tech.com	2	Zeemunilover Holdings Group	Cipdimazz	electric	convection	gas
bschmierer@zathunicon.com	2	Zeemunilover Holdings Group	Doperan	radiant electric	conventional	gas;microwave
gparlato@isdom.com	2	Zeemuninower WorldWide	Emsipackex	induction		
esayaphon@rangreen.com	2	Zeemuninower WorldWide	Hapnipexower	gas		
lkolmetz@bioholding.com	2	Zeemuninower WorldWide	Qwifropilistor	radiant electric		
bfarrow@xx-holding.com	2	Zeemuninower WorldWide	Unsapex	radiant electric	conventional	microwave
nperigo@opentech.com	2	Zeenipantor  Inc	Advenover	radiant electric		
jfrankel@rantouch.com	2	Zeenipantor  Inc	Redudex	electric	convection	microwave;gas
fduenas@kinnamplus.com	2	Zeetinexower International		radiant electric		
csilvestrini@scotfind.com	2	Zeetinexower International		induction		
zehmann@ganjaflex.com	2	Zeetinexower International	Supwerpover	gas	convection	microwave;electric
gtoelkes@condax.com	2	Zeetinexower International	Surtinover	radiant electric	convection	gas
lkusko@scotfind.com	2	Zeetinexower International	Surzapegax	gas	conventional	gas
vfrey@isdom.com	2	Zeevenefazz Direct	Partinover	gas	conventional	microwave;gas
sgesick@zoomit.com	2	Zeevenefazz Direct	Qwifropilistor	radiant electric		
crhymes@isdom.com	2	Zeevenefazz Direct	Surpickewentor	gas	convection	electric
rmanno@rundofase.com	2	Zeevenefazz Direct	Thrunipaquentor	induction	convection	gas;electric;microwave
hauffrey@ganjaflex.com	2	Zeevenefazz Direct	Updudistor	electric	conventional	gas;electric
eshinko@betasoloin.com	2	Zeevenefazz Direct	Winsipexex	radiant electric	convection	gas
lankeny@hottechi.com	3	Adjubilex Holdings Corp.	Lompeban	gas		
jtillotson@green-plus.com	3	Adjubilex Holdings Corp.	Mondudax	radiant electric		
akulzer@funholding.com	3	Adjubilex Holdings Corp.	Upsapar	gas	conventional	electric;microwave
cankeny@yearin.com	3	Adkililar Holdings Company	Grodiman	induction	conventional	electric;gas
lsengbusch@streethex.com	3	Adkililar Holdings Company	Qwiglibaquar	radiant electric	conventional	microwave;electric
sfarrow@konex.com	3	Adpickegentor Holdings	Pardimedentor	gas		
mjuhas@zotware.com	3	Adpickegentor Holdings	Rebanax	radiant electric	conventional	microwave;electric
mhauenstein@codehow.com	3	Adpickover International	Lomtinex	gas	conventional	gas
mkannady@donquadtech.com	3	Adpickover International	Rapsipower	induction		
jswayze@treequote.com	3	Adpickover International	Varglibin	induction	convection	microwave;electric;gas
jwiklund@fasehatice.com	3	Adtumegax		radiant electric		
gsaras@labdrill.com	3	Adtumegax	Endwerpinicator	induction	convection	microwave
luyetake@statholdings.com	3	Adtumegax	Fropickaman	radiant electric		
lpolidori@xx-zobam.com	3	Adtumegax	Hapzapistor	induction	conventional	microwave
eharnos@plussunin.com	3	Adtumegax	Tipwerpin	gas	convection	microwave
epoullion@betasoloin.com	3	Adtumegax	Winwerpan	electric		
mhoffis@silis.com	3	Adwerower International Inc	Barkilentor	induction	convection	microwave;gas
scandlish@sonron.com	3	Adwerower International Inc	Upmunantor	radiant electric		
bmauson@ontomedia.com	3	Adwerponantor  Inc	Ciperimar	electric	conventional	gas;electric
lgillaspie@stanredtax.com	3	Adwerponantor  Inc	Parhupar	electric		
jmeteer@nam-zim.com	3	Adwerponantor  Inc	Parjubollor	electric	conventional	microwave
sryser@zoomit.com	3	Adwerponantor  Inc	Parrobor	radiant electric	convection	microwave;electric
lshields@plusstrip.com	3	Adwerponantor  Inc	Unsapex	radiant electric		
cnicolozakes@betatech.com	3	Barnipentor	Cipdimazz	electric	conventional	electric;microwave
crentfro@plussunin.com	3	Barnipentor	Lomfroponex	induction	convection	microwave;electric
cmenter@dambase.com	3	Barnipentor	Monsipommistor	electric		
rhudnall@toughzap.com	3	Barnipentor	Surtinover	gas	conventional	microwave;gas
cmontezuma@ganjaflex.com	3	Barnipentor	Tipquestistor	electric	conventional	gas;electric;microwave
jjuhas@domzoom.com	3	Barpickover International	Emkililin	gas	convection	electric
hacuff@ganjaflex.com	3	Barpickover International	Haptanupantor	gas		
cyaw@gogozoom.com	3	Barpickover International	Klitanicator	radiant electric		
rmarrier@conecom.com	3	Barpickover International	Monsipommistor	gas	conventional	electric;microwave
trauser@plusstrip.com	3	Barpickover International	Supdimonentor	electric	convection	microwave;electric
jharoldson@goodsilron.com	3	Barpickover International	Upsapar	radiant electric	convection	gas
aharoldson@zumgoity.com	3	Barrobax	Klidudplar	radiant electric	convection	gas;electric;microwave
tbaltimore@nam-zim.com	3	Barrobax	Supbanantor	radiant electric	conventional	electric;microwave
geroman@hatfan.com	3	Barrobax	Tipkilower	electric		
cdevreese@nam-zim.com	3	Barsipicator WorldWide	Adrobollor	electric	convection	gas;microwave
pgwalthney@opentech.com	3	Bartinanor	Hapsipinan	gas		
akolmetz@finjob.com	3	Bartumopover Direct Inc	Partinicantor	gas	conventional	microwave;gas
cmulqueen@xx-zobam.com	3	Bartumopover Direct Inc	Thruglibentor	induction		
cnewville@streethex.com	3	Bartumopover Direct Inc	Tupcadommistor	gas		
adopico@scottech.com	3	Barvenackax Direct Company	Intinower	radiant electric		
jsetter@sumace.com	3	Barvenackax Direct Company	Untumover	induction		
clace@betatech.com	3	Barvenackax Direct Company	Upsapar	electric		
vnicolozakes@toughzap.com	3	Barvenadower Holdings	Infroponar	electric	conventional	electric
lsimilton@hottechi.com	3	Barvenadower Holdings	Lomerplantor	electric	conventional	electric;microwave
cpadilla@ontomedia.com	3	Cipbanower Direct Company	Frovenazz	gas	conventional	microwave
konofrio@finjob.com	3	Cipbanower Direct Company	Supericator	induction		
cweglarz@xx-holding.com	3	Cipbanower Direct Company	Winnipilover	electric	convection	gas;microwave
kmconnell@toughzap.com	3	Cipbanower Direct Company	Zeesipazz	gas	conventional	gas;electric;microwave
vjuhas@dambase.com	3	Ciperepazz Direct Inc	Hapsipinan	induction		
cwaycott@zencorporation.com	3	Ciperepazz Direct Inc	Monkilax	radiant electric	conventional	microwave;gas
mbubash@lexiqvolax.com	3	Cipmunonover Holdings	Fropickaman	induction	conventional	gas
lweirather@y-corporation.com	3	Cipmunonover Holdings	Hapzapistor	induction		
lfortino@treequote.com	3	Cipmunonover Holdings	Klizapedgantor	gas	conventional	electric;gas
gyori@scotfind.com	3	Cipmunonover Holdings	Montinefazz	gas		
tmoyd@nam-zim.com	3	Cipmunonover Holdings	Tuprobanantor	gas		
eragel@zathunicon.com	3	Dopdimaquor Holdings Company	Barweramantor	induction	conventional	electric;gas;microwave
thagele@yearin.com	3	Dopjubupicator		induction	conventional	electric
ckippley@plusstrip.com	3	Dopjubupicator	Hapquestover	induction	conventional	gas;electric
lhoogland@plusstrip.com	3	Dopkilaquazz  Group	Rapsapex	induction		
cmaclead@rantouch.com	3	Dopkilaquazz  Group	Supvenefazz	radiant electric	conventional	gas
tmallett@cancity.com	3	Dopnipaquistor	Adtanazz	radiant electric	conventional	gas
hlother@cancity.com	3	Dopnipaquistor	Endwerpinicator	gas	conventional	microwave;electric
kthyberg@kinnamplus.com	3	Dopnipaquistor	Hapwerex	electric	conventional	gas;electric;microwave
atjepkema@zencorporation.com	3	Dopnipaquistor	Klitinistor	gas		
wcoody@yearin.com	3	Dopnipaquistor	Monbanicator	gas	conventional	microwave;gas
pklimek@hatfan.com	3	Dopnipaquistor	Redudackar	gas	conventional	electric;gas
wpagliuca@dontechi.com	3	Dopsipegentor Direct	Adfropax	gas	conventional	electric;microwave
bsahagun@hatfan.com	3	Dopsipegentor Direct	Mondimewan	radiant electric		
hlacovara@sunnamplex.com	3	Dopsipegentor Direct	Monwericower	gas		
drim@plussunin.com	3	Dopsipegentor Direct	Surtinover	induction	conventional	gas;electric;microwave
mgotter@doncon.com	3	Dopsipegentor Direct	Truzapaquar	radiant electric	conventional	microwave
cliukko@hatfan.com	3	Dopsipegentor Direct	Tuphupamin	electric	conventional	microwave
hsaras@hatfan.com	3	Dopsipegentor Direct	Upsapimor	radiant electric		
hferrario@ron-tech.com	3	Doptaninin Holdings Inc	Dopvenower	radiant electric	conventional	electric
